gyroX,gyroY,gyroZ,accelX,accelY,accelZ
 -1.89, 0.95, -0.95,0.07, 0.09, 1.02
 -1.98, 0.64, -0.89,0.07, 0.09, 1.03
 -1.80, 0.75, -0.98,0.07, 0.09, 1.02
 -2.11, 0.85, -0.98,0.08, 0.09, 1.03
 -2.16, 0.99, -0.76,0.08, 0.09, 1.03
 -1.98, 0.90, -0.59,0.07, 0.09, 1.03
 -1.92, 0.99, -0.55,0.07, 0.09, 1.02
 -2.00, 0.95, -0.53,0.08, 0.09, 1.02
 -2.02, 1.14, -0.51,0.07, 0.09, 1.02
 -2.04, 0.81, -0.69,0.07, 0.09, 1.02
 -1.86, 0.83, -0.79,0.07, 0.09, 1.02
 -1.84, 1.05, -0.71,0.08, 0.09, 1.02
 -1.94, 0.73, -0.92,0.07, 0.09, 1.02
 -1.82, 0.83, -0.89,0.08, 0.10, 1.01
 -2.02, 0.86, -0.79,0.08, 0.10, 1.03
 -1.77, 0.91, -0.69,0.07, 0.09, 1.02
 -1.87, 0.92, -0.92,0.07, 0.09, 1.02
 -1.98, 0.56, -0.81,0.07, 0.09, 1.01
 -2.04, 1.05, -0.76,0.07, 0.09, 1.02
 -1.95, 0.58, -0.62,0.07, 0.09, 1.02
 -2.08, 0.85, -0.77,0.08, 0.10, 1.03
 -2.01, 0.98, -0.64,0.08, 0.09, 1.02
 -2.14, 1.03, -0.59,0.08, 0.09, 1.03
 -1.98, 0.90, -0.73,0.08, 0.10, 1.03
 -1.95, 1.09, -0.77,0.08, 0.10, 1.02
 -1.96, 0.92, -0.79,0.07, 0.09, 1.03
 -2.21, 0.85, -0.70,0.08, 0.09, 1.02
 -1.76, 0.88, -0.98,0.07, 0.08, 1.03
 -1.85, 0.93, -0.79,0.07, 0.09, 1.02
 -1.89, 0.89, -0.86,0.07, 0.09, 1.02
 -1.95, 0.89, -0.98,0.07, 0.09, 1.02
 -1.95, 1.02, -0.85,0.07, 0.10, 1.02
 -1.82, 0.97, -0.61,0.08, 0.09, 1.03
 -2.05, 0.82, -0.68,0.08, 0.10, 1.03
 -1.98, 1.10, -0.66,0.07, 0.08, 1.01
 -2.08, 0.94, -0.51,0.07, 0.09, 1.02
 -1.76, 0.87, -0.64,0.07, 0.09, 1.02
 -1.98, 0.91, -0.56,0.07, 0.09, 1.02
 -2.09, 0.78, -0.79,0.07, 0.09, 1.03
 -1.85, 1.02, -0.92,0.07, 0.09, 1.02
 -1.87, 0.95, -0.72,0.08, 0.09, 1.02
 -1.98, 0.98, -0.91,0.08, 0.09, 1.02
 -2.05, 0.75, -0.96,0.08, 0.09, 1.02
 -1.82, 1.01, -0.85,0.07, 0.09, 1.02
 -2.01, 0.89, -0.78,0.08, 0.09, 1.02
 -1.86, 1.00, -0.86,0.08, 0.09, 1.02
 -1.69, 0.86, -0.78,0.08, 0.09, 1.01
 -1.97, 0.82, -0.85,0.07, 0.09, 1.02
 -1.98, 0.79, -0.66,0.07, 0.09, 1.01
 -1.87, 0.72, -0.73,0.08, 0.09, 1.03
 -1.81, 1.06, -0.72,0.07, 0.09, 1.03
 -2.15, 1.07, -0.78,0.07, 0.09, 1.02
 -1.73, 0.74, -0.85,0.07, 0.09, 1.02
 -2.18, 0.83, -0.76,0.08, 0.09, 1.02
 -1.99, 0.92, -0.97,0.07, 0.09, 1.03
 -1.78, 0.74, -0.87,0.07, 0.09, 1.02
 -1.94, 0.92, -0.92,0.07, 0.09, 1.02
 -1.85, 0.73, -0.90,0.08, 0.09, 1.02
 -1.88, 0.82, -0.74,0.07, 0.09, 1.02
 -1.90, 0.95, -0.80,0.08, 0.10, 1.02
 -2.02, 1.02, -0.68,0.07, 0.09, 1.03
 -2.01, 0.62, -0.75,0.08, 0.10, 1.02
 -1.91, 1.03, -0.62,0.07, 0.09, 1.02
 -1.68, 0.66, -0.62,0.07, 0.10, 1.02
 -1.95, 0.71, -0.70,0.08, 0.09, 1.02
 -1.98, 0.75, -0.55,0.07, 0.09, 1.02
 -2.15, 0.78, -0.72,0.07, 0.09, 1.02
 -1.95, 1.11, -0.76,0.07, 0.09, 1.03
 -1.78, 0.87, -0.83,0.07, 0.09, 1.02
 -2.15, 0.94, -0.98,0.08, 0.10, 1.02
 -2.13, 0.62, -0.80,0.08, 0.09, 1.03
 -2.14, 1.07, -0.82,0.07, 0.10, 1.03
 -1.98, 1.04, -0.73,0.07, 0.09, 1.03
 -2.04, 0.72, -0.57,0.07, 0.10, 1.03
 -1.91, 0.93, -0.53,0.07, 0.09, 1.01
 -1.98, 0.90, -0.73,0.07, 0.09, 1.03
 -2.00, 0.90, -0.62,0.07, 0.09, 1.02
 -1.93, 0.92, -0.76,0.07, 0.09, 1.02
 -2.04, 1.05, -0.66,0.07, 0.10, 1.02
 -1.89, 0.75, -0.95,0.07, 0.10, 1.02
 -1.72, 1.00, -0.85,0.07, 0.09, 1.02
 -1.86, 0.69, -0.76,0.08, 0.09, 1.02
 -1.77, 0.75, -1.08,0.07, 0.08, 1.02
 -1.78, 0.76, -0.89,0.07, 0.09, 1.02
 -2.02, 0.89, -0.94,0.07, 0.09, 1.02
 -1.74, 1.02, -0.82,0.08, 0.09, 1.02
 -1.93, 0.76, -0.69,0.07, 0.09, 1.02
 -2.01, 0.78, -0.79,0.07, 0.09, 1.03
 -2.03, 0.79, -0.75,0.07, 0.10, 1.03
 -2.05, 0.90, -0.66,0.08, 0.09, 1.02
 -1.98, 0.82, -0.69,0.08, 0.09, 1.03
 -1.73, 0.79, -0.61,0.07, 0.09, 1.03
 -1.83, 0.93, -0.80,0.08, 0.10, 1.02
 -1.84, 0.86, -0.76,0.07, 0.10, 1.03
 -1.98, 0.84, -0.77,0.08, 0.09, 1.02
 -1.80, 0.82, -0.85,0.07, 0.09, 1.02
 -2.02, 0.96, -0.75,0.08, 0.09, 1.03
 -2.06, 0.95, -0.97,0.07, 0.09, 1.02
 -2.07, 0.92, -0.82,0.08, 0.09, 1.02
 -1.90, 1.13, -0.77,0.08, 0.10, 1.02
 -1.92, 1.00, -0.69,0.07, 0.09, 1.03
 -1.76, 0.80, -0.59,0.07, 0.09, 1.02
 -1.76, 0.91, -0.63,0.07, 0.10, 1.03
 -2.06, 0.69, -0.77,0.07, 0.09, 1.02
 -2.04, 0.78, -0.49,0.07, 0.09, 1.02
 -1.99, 0.98, -0.86,0.08, 0.10, 1.02
 -2.05, 0.87, -0.72,0.08, 0.09, 1.03
 -1.90, 0.90, -0.84,0.08, 0.09, 1.02
 -2.26, 0.88, -0.99,0.07, 0.09, 1.02
 -1.96, 1.23, -1.04,0.08, 0.09, 1.02
 -2.06, 0.85, -0.85,0.08, 0.08, 1.03
 -1.96, 0.90, -0.90,0.08, 0.09, 1.02
 -1.81, 1.07, -0.83,0.07, 0.09, 1.02
 -1.87, 1.10, -0.84,0.08, 0.08, 1.02
 -1.92, 1.03, -0.61,0.07, 0.09, 1.01
 -2.08, 0.98, -0.66,0.07, 0.08, 1.02
 -2.03, 0.66, -0.56,0.08, 0.09, 1.02
 -2.01, 0.89, -0.60,0.08, 0.09, 1.02
 -1.98, 0.90, -0.79,0.07, 0.09, 1.02
 -1.91, 1.11, -0.80,0.08, 0.09, 1.02
 -1.97, 0.98, -0.73,0.08, 0.09, 1.01
 -1.92, 0.85, -0.85,0.07, 0.09, 1.03
 -1.88, 0.73, -0.82,0.07, 0.09, 1.03
 -1.75, 0.90, -0.73,0.08, 0.08, 1.02
 -1.85, 0.85, -0.96,0.07, 0.09, 1.02
 -1.85, 0.85, -0.95,0.07, 0.09, 1.02
 -2.08, 0.79, -0.79,0.08, 0.09, 1.02
 -1.92, 0.75, -0.79,0.08, 0.09, 1.02
 -1.93, 0.89, -0.68,0.07, 0.09, 1.02
 -2.04, 1.08, -0.48,0.08, 0.09, 1.02
 -1.95, 0.88, -0.64,0.08, 0.09, 1.02
 -1.70, 0.89, -0.73,0.07, 0.09, 1.02
 -2.11, 0.73, -0.72,0.07, 0.09, 1.02
 -2.03, 1.02, -0.93,0.08, 0.09, 1.02
 -1.98, 1.10, -0.80,0.07, 0.09, 1.02
 -1.98, 0.98, -0.89,0.08, 0.09, 1.02
 -1.86, 0.53, -0.92,0.07, 0.09, 1.03
 -1.90, 0.73, -1.04,0.08, 0.09, 1.02
 -2.09, 0.91, -0.73,0.08, 0.09, 1.03
 -1.92, 1.01, -0.65,0.07, 0.09, 1.02
 -1.86, 0.75, -0.69,0.07, 0.09, 1.03
 -1.91, 0.86, -0.54,0.07, 0.09, 1.02
 -1.97, 0.87, -0.56,0.07, 0.09, 1.02
 -2.19, 0.76, -0.56,0.08, 0.09, 1.03
 -1.78, 1.02, -0.81,0.07, 0.09, 1.02
 -2.04, 0.95, -0.76,0.08, 0.10, 1.02
 -2.03, 0.92, -0.89,0.07, 0.09, 1.02
 -2.06, 0.58, -0.79,0.07, 0.09, 1.01
 -2.10, 0.87, -0.90,0.08, 0.10, 1.02
 -1.47, 0.92, -0.85,0.08, 0.09, 1.02
 -1.94, 0.60, -1.02,0.07, 0.09, 1.02
 -1.92, 0.93, -0.89,0.07, 0.10, 1.02
 -1.84, 0.53, -0.81,0.08, 0.09, 1.02
 -1.82, 0.73, -0.81,0.08, 0.08, 1.02
 -2.02, 0.79, -0.93,0.08, 0.09, 1.02
 -2.10, 1.16, -0.55,0.08, 0.09, 1.02
 -1.79, 0.98, -0.73,0.08, 0.10, 1.03
 -1.80, 1.02, -0.39,0.07, 0.10, 1.02
 -1.94, 0.79, -0.72,0.08, 0.09, 1.02
 -1.83, 0.90, -0.69,0.07, 0.09, 1.02
 -1.89, 0.71, -0.73,0.07, 0.09, 1.02
 -2.13, 0.85, -0.83,0.07, 0.09, 1.02
 -1.76, 0.91, -0.85,0.07, 0.09, 1.03
 -2.12, 0.82, -0.79,0.07, 0.09, 1.02
 -1.91, 0.94, -0.85,0.07, 0.10, 1.02
 -2.11, 1.06, -0.79,0.08, 0.09, 1.02
 -2.11, 0.91, -0.76,0.08, 0.09, 1.02
 -1.89, 0.92, -0.63,0.07, 0.09, 1.03
 -2.06, 0.82, -0.63,0.07, 0.09, 1.02
 -1.76, 0.81, -0.53,0.08, 0.09, 1.02
 -1.88, 0.80, -0.61,0.07, 0.09, 1.01
 -1.84, 0.83, -0.53,0.07, 0.09, 1.02
 -1.89, 0.69, -0.86,0.08, 0.10, 1.02
 -2.00, 0.88, -0.87,0.08, 0.09, 1.03
 -1.98, 0.71, -0.90,0.08, 0.09, 1.01
 -1.97, 0.98, -0.85,0.07, 0.10, 1.02
 -1.97, 0.89, -0.79,0.08, 0.09, 1.02
 -1.90, 0.92, -0.70,0.07, 0.09, 1.02
 -1.89, 0.76, -0.78,0.08, 0.09, 1.03
 -1.95, 0.95, -0.63,0.07, 0.09, 1.02
 -1.92, 0.85, -0.59,0.07, 0.09, 1.01
 -1.79, 0.71, -0.65,0.07, 0.09, 1.03
 -1.97, 0.90, -0.67,0.08, 0.09, 1.02
 -1.98, 1.19, -0.71,0.08, 0.09, 1.03
 -1.85, 1.07, -0.77,0.07, 0.09, 1.01
 -2.05, 0.98, -0.82,0.08, 0.09, 1.02
 -1.95, 0.62, -0.73,0.07, 0.09, 1.02
 -2.08, 0.89, -0.93,0.08, 0.09, 1.02
 -1.93, 0.59, -0.79,0.08, 0.09, 1.01
 -2.02, 0.73, -0.90,0.07, 0.09, 1.01
 -1.89, 1.14, -0.89,0.07, 0.09, 1.02
 -2.05, 0.92, -0.86,0.08, 0.09, 1.02
 -1.86, 0.81, -0.86,0.08, 0.10, 1.02
 -2.07, 0.98, -0.77,0.08, 0.09, 1.02
 -2.14, 0.93, -0.73,0.08, 0.09, 1.01
 -1.91, 0.82, -0.49,0.08, 0.09, 1.03
 -1.92, 0.85, -0.63,0.08, 0.10, 1.02
 -1.76, 0.75, -0.58,0.07, 0.09, 1.02
 -1.98, 0.85, -0.75,0.07, 0.09, 1.02
 -1.88, 0.84, -0.82,0.08, 0.09, 1.02
 -1.87, 0.89, -0.90,0.07, 0.09, 1.02
 -1.83, 0.98, -0.81,0.08, 0.09, 1.02
 -1.89, 0.99, -0.88,0.08, 0.10, 1.02
 -2.07, 0.88, -0.89,0.07, 0.09, 1.02
 -1.79, 0.95, -0.69,0.07, 0.09, 1.02
 -1.76, 0.95, -0.72,0.08, 0.10, 1.03
 -1.82, 0.73, -0.73,0.07, 0.09, 1.02
 -2.11, 0.73, -0.63,0.07, 0.09, 1.02
 -1.93, 0.92, -0.67,0.07, 0.09, 1.02
 -1.96, 1.13, -0.64,0.07, 0.09, 1.02
 -1.92, 0.91, -0.70,0.07, 0.09, 1.02
 -2.08, 1.15, -0.72,0.07, 0.09, 1.02
 -1.96, 0.98, -0.73,0.08, 0.09, 1.02
 -1.98, 0.95, -0.93,0.07, 0.10, 1.03
 -1.91, 0.99, -0.80,0.07, 0.10, 1.02
 -1.89, 0.72, -0.75,0.07, 0.09, 1.03
 -1.88, 0.83, -0.85,0.08, 0.08, 1.02
 -1.79, 0.76, -0.86,0.07, 0.09, 1.03
 -1.99, 1.04, -0.80,0.07, 0.09, 1.02
 -1.90, 0.93, -0.79,0.07, 0.08, 1.02
 -1.79, 0.89, -0.56,0.07, 0.09, 1.03
 -2.08, 1.08, -0.69,0.08, 0.09, 1.02
 -1.89, 1.07, -0.74,0.08, 0.09, 1.02
 -1.95, 0.85, -0.83,0.08, 0.10, 1.02
 -1.98, 0.82, -0.54,0.08, 0.09, 1.04
 -1.89, 0.93, -0.73,0.08, 0.08, 1.02
 -1.96, 0.98, -0.73,0.07, 0.09, 1.03
 -2.01, 1.00, -0.71,0.07, 0.09, 1.03
 -2.07, 0.98, -0.85,0.07, 0.09, 1.02
 -1.96, 1.11, -1.02,0.07, 0.09, 1.02
 -1.93, 0.98, -0.95,0.08, 0.09, 1.02
 -1.95, 1.22, -1.07,0.08, 0.10, 1.01
 -2.05, 1.01, -0.79,0.08, 0.09, 1.02
 -2.02, 0.90, -0.89,0.07, 0.09, 1.01
 -1.87, 0.79, -0.66,0.07, 0.08, 1.02
 -2.02, 0.82, -0.60,0.07, 0.09, 1.02
 -1.84, 0.83, -0.81,0.07, 0.09, 1.02
 -1.94, 0.86, -0.60,0.08, 0.09, 1.01
 -2.02, 0.98, -0.79,0.08, 0.09, 1.02
 -2.10, 0.89, -0.69,0.07, 0.09, 1.02
 -2.19, 0.83, -0.69,0.08, 0.09, 1.03
 -1.74, 1.03, -0.89,0.08, 0.09, 1.02
 -1.79, 0.75, -0.86,0.08, 0.10, 1.03
 -2.05, 1.11, -0.93,0.08, 0.09, 1.02
 -1.79, 0.81, -0.85,0.07, 0.08, 1.02
 -1.92, 0.76, -0.82,0.07, 0.08, 1.03
 -1.89, 1.05, -0.73,0.07, 0.09, 1.02
 -1.83, 0.85, -0.73,0.07, 0.08, 1.03
 -1.79, 0.89, -0.72,0.08, 0.09, 1.03
 -2.12, 1.22, -0.61,0.07, 0.09, 1.02
 -2.22, 1.08, -0.59,0.08, 0.10, 1.03
 -1.96, 1.19, -0.69,0.07, 0.09, 1.02
 -1.95, 0.87, -0.66,0.07, 0.09, 1.03
 -1.84, 0.82, -0.63,0.07, 0.09, 1.03
 -1.62, 0.81, -0.73,0.08, 0.09, 1.02
 -1.90, 0.88, -0.87,0.07, 0.09, 1.02
 -1.92, 0.88, -1.11,0.07, 0.09, 1.02
 -1.89, 0.86, -0.90,0.07, 0.09, 1.02
 -1.90, 0.78, -0.83,0.07, 0.09, 1.03
 -1.89, 0.58, -0.92,0.07, 0.09, 1.01
 -1.85, 0.98, -0.78,0.08, 0.09, 1.02
 -1.95, 0.93, -0.65,0.07, 0.09, 1.02
 -2.10, 0.85, -0.69,0.08, 0.09, 1.03
 -1.86, 0.95, -0.71,0.07, 0.09, 1.02
 -1.89, 0.86, -0.55,0.07, 0.09, 1.02
 -1.88, 0.86, -0.77,0.07, 0.10, 1.02
 -2.08, 0.91, -0.64,0.07, 0.09, 1.02
 -1.81, 0.67, -0.79,0.07, 0.10, 1.02
 -2.05, 1.01, -1.00,0.07, 0.09, 1.01
 -2.05, 1.04, -0.95,0.08, 0.09, 1.03
 -1.90, 0.89, -0.77,0.07, 0.09, 1.02
 -2.03, 0.97, -0.92,0.07, 0.09, 1.03
 -2.00, 1.02, -0.72,0.07, 0.09, 1.02
 -1.89, 0.92, -0.82,0.07, 0.09, 1.02
 -2.04, 0.85, -0.71,0.07, 0.09, 1.02
 -2.07, 1.00, -0.74,0.07, 0.09, 1.02
 -1.95, 0.89, -0.62,0.06, 0.09, 1.02
 -2.02, 1.05, -0.66,0.07, 0.08, 1.03
 -2.08, 0.90, -0.72,0.08, 0.09, 1.02
 -2.01, 1.03, -0.66,0.07, 0.10, 1.03
 -1.83, 1.05, -0.79,0.07, 0.09, 1.02
 -1.92, 0.67, -0.80,0.07, 0.09, 1.03
 -2.01, 0.75, -0.81,0.08, 0.08, 1.01
 -1.95, 0.78, -0.81,0.08, 0.09, 1.02
 -1.78, 0.85, -0.90,0.07, 0.08, 1.03
 -1.94, 0.87, -0.85,0.08, 0.09, 1.02
 -1.95, 0.80, -0.89,0.07, 0.09, 1.03
 -2.00, 0.95, -0.83,0.07, 0.08, 1.01
 -2.02, 0.85, -0.78,0.09, 0.09, 1.02
 -1.73, 1.20, -0.89,0.07, 0.09, 1.01
 -1.95, 1.08, -0.78,0.07, 0.10, 1.02
 -1.92, 0.95, -0.63,0.08, 0.09, 1.02
 -1.96, 0.83, -0.77,0.08, 0.09, 1.02
 -1.91, 0.89, -0.85,0.08, 0.09, 1.02
 -2.13, 1.07, -0.89,0.07, 0.09, 1.03
 -2.10, 0.79, -0.96,0.07, 0.09, 1.01
 -2.06, 0.98, -0.85,0.08, 0.09, 1.02
 -1.88, 1.13, -0.91,0.08, 0.09, 1.03
 -2.00, 1.00, -0.85,0.08, 0.09, 1.02
 -1.86, 0.81, -0.89,0.08, 0.09, 1.02
 -1.92, 0.73, -0.84,0.07, 0.09, 1.02
 -1.74, 0.72, -0.65,0.07, 0.09, 1.02
 -1.67, 0.76, -0.49,0.08, 0.08, 1.03
 -1.73, 0.62, -0.65,0.07, 0.09, 1.02
 -2.06, 0.99, -0.55,0.07, 0.09, 1.02
 -1.89, 0.99, -0.69,0.08, 0.09, 1.02
 -1.97, 1.03, -0.79,0.07, 0.09, 1.03
 -2.08, 1.08, -0.88,0.08, 0.09, 1.03
 -2.05, 0.82, -0.69,0.07, 0.10, 1.03
 -1.85, 0.83, -0.82,0.08, 0.09, 1.03
 -1.94, 0.80, -0.79,0.08, 0.10, 1.03
 -2.04, 0.95, -0.77,0.08, 0.08, 1.02
 -1.70, 0.90, -0.82,0.07, 0.09, 1.02
 -1.90, 1.02, -0.88,0.08, 0.09, 1.02
 -1.91, 0.89, -0.80,0.07, 0.09, 1.02
 -2.20, 1.17, -0.75,0.07, 0.09, 1.02
 -2.05, 1.24, -0.75,0.07, 0.10, 1.02
 -1.83, 0.82, -0.63,0.08, 0.10, 1.03
 -2.01, 0.92, -0.65,0.07, 0.09, 1.02
 -1.90, 0.76, -0.63,0.08, 0.09, 1.02
 -2.11, 0.95, -0.73,0.07, 0.09, 1.02
 -1.93, 0.79, -0.76,0.08, 0.09, 1.02
 -2.17, 0.81, -0.76,0.07, 0.09, 1.02
 -2.03, 0.88, -0.87,0.07, 0.08, 1.01
 -1.83, 0.88, -0.95,0.07, 0.09, 1.02
 -1.94, 0.96, -0.89,0.08, 0.09, 1.02
 -1.97, 0.91, -0.87,0.08, 0.09, 1.02
 -1.95, 0.89, -0.67,0.07, 0.09, 1.01
 -1.77, 1.04, -0.69,0.08, 0.09, 1.03
 -1.73, 0.93, -0.57,0.07, 0.09, 1.02
 -1.79, 0.76, -0.72,0.07, 0.09, 1.02
 -1.90, 0.89, -0.53,0.08, 0.10, 1.02
 -2.21, 0.72, -0.67,0.07, 0.09, 1.02
 -1.95, 0.92, -0.82,0.07, 0.09, 1.02
 -2.03, 0.89, -0.71,0.07, 0.10, 1.02
 -1.89, 0.92, -0.92,0.07, 0.10, 1.02
 -2.09, 1.06, -0.90,0.07, 0.09, 1.02
 -2.11, 0.96, -0.78,0.08, 0.09, 1.02
 -1.76, 0.95, -0.84,0.07, 0.09, 1.02
 -2.00, 0.69, -0.85,0.08, 0.09, 1.02
 -1.79, 0.85, -0.84,0.07, 0.09, 1.03
 -1.93, 1.03, -0.79,0.07, 0.08, 1.01
 -2.02, 0.78, -0.58,0.08, 0.09, 1.03
 -2.02, 0.76, -0.76,0.07, 0.09, 1.03
 -2.00, 0.99, -0.65,0.07, 0.09, 1.01
 -2.13, 0.84, -0.82,0.08, 0.10, 1.02
 -1.84, 0.66, -0.76,0.08, 0.09, 1.02
 -2.00, 1.05, -0.68,0.07, 0.09, 1.01
 -1.89, 0.95, -0.87,0.08, 0.09, 1.02
 -1.83, 0.92, -0.75,0.07, 0.09, 1.02
 -1.99, 0.83, -0.82,0.08, 0.09, 1.03
 -1.83, 0.91, -0.79,0.07, 0.09, 1.02
 -2.08, 0.89, -0.87,0.08, 0.09, 1.02
 -1.88, 0.89, -0.75,0.07, 0.09, 1.02
 -1.89, 1.08, -0.53,0.08, 0.09, 1.02
 -2.11, 1.11, -0.71,0.07, 0.09, 1.02
 -2.07, 0.71, -0.59,0.07, 0.09, 1.02
 -1.86, 0.70, -0.69,0.08, 0.09, 1.03
 -1.79, 1.01, -0.61,0.07, 0.10, 1.02
 -2.12, 0.92, -0.63,0.07, 0.09, 1.03
 -2.08, 0.69, -0.89,0.08, 0.09, 1.02
 -2.19, 0.95, -0.67,0.08, 0.09, 1.02
 -1.87, 1.08, -0.93,0.07, 0.09, 1.03
 -2.08, 0.83, -0.90,0.07, 0.09, 1.03
 -2.06, 0.83, -0.73,0.07, 0.09, 1.02
 -1.80, 0.95, -1.02,0.08, 0.09, 1.03
 -1.91, 0.83, -0.89,0.08, 0.10, 1.02
 -1.82, 0.71, -0.69,0.08, 0.09, 1.02
 -1.82, 1.03, -0.73,0.07, 0.08, 1.03
 -1.91, 0.96, -0.67,0.07, 0.08, 1.02
 -1.93, 0.94, -0.61,0.08, 0.09, 1.01
 -2.37, 0.92, -0.71,0.08, 0.09, 1.01
 -1.95, 0.80, -0.63,0.08, 0.09, 1.02
 -1.98, 1.07, -0.71,0.08, 0.09, 1.02
 -2.02, 0.81, -0.60,0.08, 0.09, 1.03
 -1.80, 0.82, -0.99,0.08, 0.09, 1.03
 -2.06, 0.95, -0.79,0.08, 0.10, 1.02
 -2.10, 0.95, -0.83,0.07, 0.10, 1.02
 -1.82, 0.57, -0.89,0.08, 0.09, 1.03
 -1.98, 0.85, -0.64,0.08, 0.09, 1.03
 -1.90, 0.97, -0.69,0.07, 0.08, 1.02
 -2.05, 1.02, -0.79,0.07, 0.08, 1.02
 -2.04, 0.96, -0.62,0.07, 0.09, 1.02
 -2.08, 0.91, -0.82,0.07, 0.10, 1.02
 -1.96, 0.98, -0.47,0.08, 0.10, 1.03
 -1.95, 0.85, -0.73,0.07, 0.09, 1.03
 -1.95, 0.87, -0.85,0.07, 0.09, 1.02
 -2.00, 0.81, -0.73,0.07, 0.09, 1.03
 -2.11, 1.06, -1.01,0.08, 0.08, 1.02
 -2.19, 1.03, -0.76,0.07, 0.09, 1.02
 -1.89, 1.04, -0.85,0.07, 0.08, 1.02
 -2.06, 1.06, -0.89,0.08, 0.09, 1.02
 -1.94, 0.91, -0.74,0.07, 0.09, 1.02
 -2.08, 1.09, -0.91,0.08, 0.09, 1.02
 -1.98, 0.83, -0.50,0.07, 0.09, 1.03
 -2.06, 0.91, -0.60,0.07, 0.09, 1.03
 -1.95, 0.95, -0.59,0.08, 0.09, 1.02
 -1.83, 0.95, -0.53,0.07, 0.09, 1.02
 -2.01, 0.87, -0.71,0.07, 0.08, 1.03
 -2.12, 1.23, -0.96,0.08, 0.10, 1.02
 -1.92, 0.85, -0.77,0.07, 0.09, 1.03
 -2.03, 0.79, -0.88,0.07, 0.09, 1.03
 -1.94, 1.10, -0.77,0.07, 0.10, 1.02
 -1.89, 0.73, -0.98,0.07, 0.09, 1.02
 -1.85, 0.67, -0.92,0.07, 0.10, 1.02
 -1.78, 0.81, -0.76,0.07, 0.09, 1.02
 -1.82, 0.92, -0.73,0.07, 0.09, 1.02
 -1.92, 1.00, -0.73,0.07, 0.09, 1.02
 -1.98, 0.91, -0.76,0.07, 0.09, 1.02
 -2.06, 0.92, -0.61,0.07, 0.09, 1.02
 -1.89, 0.87, -0.78,0.07, 0.09, 1.02
 -1.87, 1.01, -0.60,0.08, 0.09, 1.03
 -2.25, 0.99, -0.81,0.08, 0.09, 1.03
 -1.69, 0.95, -0.82,0.08, 0.09, 1.01
 -2.21, 0.87, -0.82,0.08, 0.10, 1.02
 -1.82, 0.95, -0.84,0.07, 0.09, 1.02
 -1.76, 0.95, -0.82,0.07, 0.09, 1.04
 -1.69, 0.77, -0.89,0.07, 0.09, 1.02
 -2.02, 1.01, -0.89,0.08, 0.09, 1.03
 -1.83, 0.98, -0.87,0.07, 0.09, 1.02
 -1.81, 0.94, -0.82,0.08, 0.09, 1.03
 -2.05, 0.89, -0.79,0.07, 0.09, 1.03
 -1.99, 0.89, -0.57,0.07, 0.09, 1.02
 -1.73, 0.70, -0.76,0.07, 0.10, 1.02
 -2.18, 0.87, -0.63,0.07, 0.10, 1.02
 -1.92, 0.66, -0.63,0.08, 0.09, 1.02
 -1.98, 0.90, -0.66,0.07, 0.09, 1.02
 -1.92, 0.86, -0.85,0.07, 0.09, 1.02
 -1.93, 0.84, -0.85,0.07, 0.09, 1.01
 -1.79, 1.07, -1.00,0.07, 0.09, 1.02
 -2.02, 0.94, -0.98,0.07, 0.09, 1.02
 -2.05, 1.02, -1.12,0.08, 0.09, 1.02
 -1.91, 1.04, -0.68,0.07, 0.10, 1.03
 -1.92, 0.74, -0.67,0.08, 0.09, 1.03
 -1.94, 0.98, -0.73,0.07, 0.09, 1.02
 -1.93, 0.70, -0.66,0.07, 0.09, 1.02
 -2.02, 0.89, -0.60,0.08, 0.09, 1.02
 -1.94, 0.85, -0.75,0.08, 0.09, 1.03
 -2.03, 1.13, -0.89,0.07, 0.09, 1.02
 -1.98, 0.98, -0.79,0.07, 0.09, 1.02
 -1.99, 1.01, -0.66,0.08, 0.09, 1.02
 -2.12, 1.08, -0.80,0.08, 0.09, 1.03
 -2.18, 0.93, -0.69,0.08, 0.09, 1.02
 -1.80, 0.79, -0.91,0.07, 0.09, 1.02
 -1.81, 0.98, -0.86,0.07, 0.09, 1.03
 -1.82, 0.87, -0.82,0.07, 0.09, 1.03
 -1.97, 1.08, -0.85,0.07, 0.09, 1.03
 -1.87, 1.02, -0.93,0.07, 0.08, 1.03
 -2.00, 0.91, -0.74,0.08, 0.08, 1.02
 -1.88, 0.90, -0.76,0.07, 0.09, 1.02
 -1.82, 1.01, -0.63,0.08, 0.10, 1.02
 -2.23, 0.89, -0.70,0.07, 0.09, 1.02
 -2.05, 0.95, -0.53,0.07, 0.09, 1.03
 -1.90, 0.92, -0.69,0.08, 0.09, 1.02
 -1.89, 0.90, -0.76,0.07, 0.09, 1.02
 -1.96, 0.76, -0.73,0.07, 0.09, 1.02
 -1.87, 0.88, -0.90,0.08, 0.09, 1.03
 -1.97, 0.61, -0.90,0.08, 0.09, 1.02
 -1.92, 0.85, -0.89,0.07, 0.09, 1.03
 -1.95, 0.56, -0.79,0.07, 0.09, 1.03
 -2.18, 0.95, -0.79,0.08, 0.09, 1.02
 -2.14, 0.73, -0.61,0.07, 0.09, 1.02
 -1.82, 0.98, -0.63,0.07, 0.09, 1.02
 -1.94, 0.89, -0.48,0.07, 0.09, 1.02
 -1.69, 0.90, -0.61,0.07, 0.09, 1.03
